id	label	xrefs	anatomy_id	anatomy_label
DOID:0081252	supratentorial ependymoma, ZFTA fusion–positive	ICDO:9396/3		
DOID:0081253	supratentorial ependymoma, YAP1 fusion–positive	ICDO:9396/3		
DOID:5503	spinal cord ependymoma	ICDO:9391/3	UBERON:0002240	spinal cord
DOID:0080888	spinal ependymoma, MYCN-amplified	ICDO:9396/3		
DOID:7788	adult spinal cord ependymoma			
DOID:5508	brain stem ependymoma		UBERON:0002240	spinal cord
DOID:5509	childhood ependymoma			
DOID:5889	anaplastic ependymoma	ICDO:9392/3		
DOID:5890	malignant adult ependymoma			
DOID:4164	cerebral neuroblastoma		UBERON:0001893	telencephalon
DOID:7007	childhood cerebral astrocytoma			
DOID:7398	cerebral primitive neuroectodermal tumor			
DOID:910	occipital lobe neoplasm		UBERON:0002021	occipital lobe
DOID:3843	diencephalic neoplasm			
DOID:3644	hypothalamic neoplasm		UBERON:0000955	brain
DOID:4855	diencephalic astrocytoma		UBERON:0001894	diencephalon
DOID:6098	thalamic neoplasm			
DOID:4791	supratentorial primitive neuroectodermal tumor			
DOID:7502	childhood supratentorial ependymoma			
DOID:2127	brain germinoma			
DOID:7429	childhood brain germinoma			
DOID:2129	atypical teratoid rhabdoid tumor	ICDO:9508/3		
DOID:2132	brain sarcoma			
DOID:0081316	primary intracranial sarcoma, DICER1-mutant	ICDO:9480/3		
DOID:4706	infratentorial cancer			
DOID:0050902	medulloblastoma	ICDO:9470/3		
DOID:0050899	brain stem medulloblastoma		UBERON:0002298	brainstem
DOID:0080702	medulloblastoma WNT activated	ICDO:9475/3		
DOID:0080703	medulloblastoma SHH activated			
DOID:0080704	medulloblastoma SHH activated and TP53 mutant	ICDO:9476/3		
DOID:0080705	medulloblastoma SHH activated and TP53 wild-type	ICDO:9471/3		
DOID:0080706	medulloblastoma non-WNT/non-SHH	ICDO:9477/3		
DOID:0080707	medulloblastoma non-WNT/non-SHH group 3			
DOID:0080708	medulloblastoma non-WNT/non-SHH group 4			
DOID:3857	large cell medulloblastoma	ICDO:9474/3		
DOID:3860	cerebellar vermis medulloblastoma		UBERON:0004720	cerebellar vermis
DOID:3861	medullomyoblastoma	ICDO:9472/3		
DOID:3864	adult medulloblastoma			
DOID:3868	melanotic medulloblastoma			
DOID:3869	childhood medulloblastoma			
DOID:3873	desmoplastic/nodular medulloblastoma	ICDO:9471/3		
DOID:4203	brain stem cancer		UBERON:0002298	brainstem
DOID:3200	cerebellopontine angle tumor			
DOID:3199	C-P angle neurinoma			
DOID:4787	cerebellopontine angle primitive neuroectodermal tumor			
DOID:4202	brain stem glioma		UBERON:0002298	brainstem
DOID:4813	adult brain stem glioma			
DOID:4812	adult brainstem gliosarcoma			
DOID:5921	adult brainstem mixed glioma			
DOID:5922	adult brainstem astrocytoma			
DOID:4860	brain stem astrocytic neoplasm			
DOID:4206	childhood brain stem neoplasm			
DOID:6383	childhood brain stem glioma			
DOID:6386	childhood brainstem astrocytoma			
DOID:4207	childhood infratentorial neoplasm			
DOID:6501	brain stem angioblastoma		UBERON:0002298	brainstem
DOID:4205	cerebellum cancer		UBERON:0002037	cerebellum
DOID:0060104	cerebellar medulloblastoma			
DOID:4848	cerebellar astrocytoma		UBERON:0002037	cerebellum
DOID:4853	pilocytic astrocytoma of cerebellum			
DOID:6286	childhood cerebellar astrocytic neoplasm			
DOID:5056	adult cerebellar neoplasm			
DOID:5059	childhood cerebellar neoplasm			
DOID:6458	cerebellar liponeurocytoma	ICDO:9506/1		
DOID:6500	cerebellar angioblastoma		UBERON:0002037	cerebellum
DOID:4707	cervicomedullary junction neoplasm			
DOID:7501	childhood infratentorial ependymoma			
DOID:5677	extragonadal nonseminomatous germ cell tumor		UBERON:0000916	abdomen
DOID:5677	extragonadal nonseminomatous germ cell tumor		UBERON:0000955	brain
DOID:5677	extragonadal nonseminomatous germ cell tumor		UBERON:0003728	mediastinum
DOID:6128	gliomatosis cerebri	ICDO:9381/3		
DOID:7231	childhood CNS embryonal cell carcinoma		UBERON:0000955	brain
DOID:7430	childhood germ cell brain tumor		UBERON:0000955	brain
DOID:7516	childhood central nervous system mixed germ cell tumor		UBERON:0000955	brain
DOID:2133	central nervous system sarcoma			
DOID:4504	central nervous system angiosarcoma			
DOID:3069	malignant astrocytoma	ICDO:9400/3	UBERON:0001017	central nervous system
DOID:0080854	anaplastic pleomorphic xanthoastrocytoma			
DOID:0080881	pleomorphic xanthoastrocytoma BRAF mutant			
DOID:0081278	infant-type hemispheric glioma	ICDO:9385/3	UBERON:0001869	cerebral hemisphere
DOID:3068	glioblastoma	ICDO:9440/3		
DOID:0050803	glioblastoma classical subtype			
DOID:0050804	glioblastoma proneural subtype			
DOID:0050805	glioblastoma mesenchymal subtype			
DOID:0050806	glioblastoma neural subtype			
DOID:0080878	IDH-wildtype glioblastoma	ICDO:9440/3		
DOID:3071	gliosarcoma	ICDO:9442/3		
DOID:3074	giant cell glioblastoma	ICDO:9441/3		
DOID:3076	adult astrocytic tumor			
DOID:7656	adult infiltrating astrocytic neoplasm			
DOID:3078	anaplastic astrocytoma			
DOID:0080875	IDH-mutant anaplastic astrocytoma			
DOID:0080877	astrocytoma, IDH-mutant, grade 4	ICDO:9445/3		
DOID:0081256	astrocytoma, IDH-mutant, grade 2	ICDO:9400/3		
DOID:0081257	astrocytoma, IDH-mutant, grade 3	ICDO:9401/3		
DOID:0080876	IDH-wildtype anaplastic astrocytoma	ICDO:9401/3		
DOID:0081304	high-grade astrocytoma with piloid features	ICDO:9421/3		
DOID:3079	childhood astrocytic tumor			
DOID:4856	gliofibroma	ICDO:9442/1		
DOID:6726	fibrillary astrocytoma	ICDO:9420/3		
DOID:7005	gemistocytic astrocytoma	ICDO:9411/3		
DOID:7008	protoplasmic astrocytoma	ICDO:9410/3		
DOID:7305	astroblastoma	ICDO:9430/3		
DOID:0080904	astroblastoma, MN1-altered	ICDO:9430/3		
DOID:3565	meningioma	ICDO:9530/0		
DOID:0080842	intracranial meningioma			
DOID:0080843	supratentorial meningioma			
DOID:1138	spinal meningioma		UBERON:0002240	spinal cord
DOID:3772	intraventricular meningioma			
DOID:4210	clear cell meningioma	ICDO:9538/1		
DOID:4209	brainstem intraparenchymal clear cell meningioma			
DOID:8368	chordoid meningioma			
DOID:4211	posterior fossa meningioma		UBERON:0008788	posterior cranial fossa
DOID:4436	anterior cranial fossa meningioma		UBERON:0003720	anterior cranial fossa
DOID:7986	cerebral falx meningioma		UBERON:0006059	falx cerebri
DOID:8057	olfactory groove meningioma		UBERON:0002772	olfactory sulcus
DOID:4586	familial meningioma			
DOID:4588	secretory meningioma			
DOID:4591	lymphoplasmacyte-rich meningioma			
DOID:4593	childhood meningioma			
DOID:4594	microcystic meningioma			
DOID:4749	middle cranial fossa meningioma		UBERON:0003722	middle cranial fossa
DOID:5058	rhabdoid meningioma			
DOID:7826	adult papillary meningioma			
DOID:6086	malignant leptomeningeal neoplasm			
DOID:6085	meningeal melanoma	ICDO:8720/3		
DOID:6089	childhood leptomeningeal melanoma			
DOID:6090	adult leptomeningeal melanoma			
DOID:7689	leptomeninges sarcoma		UBERON:0000391	leptomeninx
DOID:6110	jugular foramen meningioma		UBERON:0005456	jugular foramen
DOID:6548	angiomatous meningioma	ICDO:9534/0		
DOID:7210	psammomatous meningioma	ICDO:9533/0		
DOID:7211	fibrous meningioma	ICDO:9532/0		
DOID:7212	meningothelial meningioma	ICDO:9531/0		
DOID:7213	transitional meningioma	ICDO:9537/0		
DOID:7482	petrous apex meningioma			
DOID:7614	meninges sarcoma			
DOID:7613	sarcomatosis of the meninges		UBERON:0002360	meninx
DOID:7634	suprasellar meningioma			
DOID:7635	Gasserian ganglion meningioma		UBERON:0001675	trigeminal ganglion
DOID:8030	periocular meningioma			
DOID:8216	parapharyngeal meningioma			
DOID:4439	central nervous system germ cell tumor			
DOID:0080905	central nervous system neuroblastoma			
DOID:0080906	CNS neuroblastoma with FOXR2 activation	ICDO:9500/3		
DOID:3640	central nervous system teratoma		UBERON:0001017	central nervous system
DOID:6015	adult central nervous system teratoma			
DOID:6016	adult central nervous system mature teratoma			
DOID:6018	adult central nervous system immature teratoma			
DOID:6017	central nervous system mature teratoma			
DOID:6423	childhood central nervous system mature teratoma			
DOID:6019	central nervous system immature teratoma			
DOID:6654	childhood central nervous system immature teratoma			
DOID:4438	central nervous system germinoma			
DOID:7867	adult central nervous system germinoma			
DOID:8078	childhood central nervous system germinoma			
DOID:5343	central nervous system endodermal sinus tumor		UBERON:0001017	central nervous system
DOID:5349	central nervous system adult germ cell tumor			
DOID:7233	adult central nervous system embryonal carcinoma			
DOID:7945	adult central nervous system mixed germ cell tumor			
DOID:6052	central nervous system childhood germ cell tumor		UBERON:0001017	central nervous system
DOID:7232	central nervous system embryonal carcinoma			
DOID:4955	central nervous system melanocytic neoplasm			
DOID:6379	diffuse meningeal melanocytosis	ICDO:8728/0		
DOID:8243	meningeal melanomatosis	ICDO:8728/3		
DOID:502	central nervous system mesenchymal non-meningothelial tumor			
DOID:4055	ectomesenchymoma	ICDO:8921/3		
DOID:7994	central nervous system osteosarcoma		UBERON:0001017	central nervous system
DOID:5612	spinal cancer		UBERON:0002240	spinal cord
DOID:1140	spinal canal and spinal cord meningioma			
DOID:3809	epidural spinal canal meningioma			
DOID:6103	thoracic spinal canal and spinal cord meningioma			
DOID:7515	lumbar spinal canal and spinal cord meningioma			
DOID:7646	multiple spinal canal and spinal cord meningioma			
DOID:7824	spinal multifocal clear cell meningioma			
DOID:7915	cervical spinal canal and spinal cord meningioma			
DOID:8203	sacral spinal canal and spinal cord meningioma			
DOID:14151	spinal cord melanoma		UBERON:0002240	spinal cord
DOID:14152	spinal cord sarcoma		UBERON:0002240	spinal cord
DOID:3185	spinal cord glioma		UBERON:0002240	spinal cord
DOID:3184	spinal cord oligodendroglioma			
DOID:4863	spinal cord astrocytoma			
DOID:7806	adult spinal cord glioblastoma multiforme			
DOID:3618	epidural spinal canal neoplasm			
DOID:3637	childhood spinal cord tumor			
DOID:3639	spinal cord intramedullary teratoma			
DOID:3641	conus medullaris neoplasm			
DOID:4847	cauda equina neoplasm		UBERON:0012337	cauda equina
DOID:0081245	cauda equina neuroendocrine tumor	ICDO:8693/3		
DOID:4846	cauda equina intradural extramedullary astrocytoma			
DOID:5615	spinal canal intradural extramedullary neoplasm			
DOID:7224	spinal meninges cancer		UBERON:0003292	meninx of spinal cord
DOID:3119	gastrointestinal system cancer		UBERON:0001007	digestive system
DOID:0050626	gastrointestinal neuroendocrine tumor			
DOID:0050922	gastrointestinal carcinoma			
DOID:0060119	pharynx cancer		UBERON:0006562	pharynx
DOID:0050921	pharynx squamous cell carcinoma		UBERON:0006562	pharynx
DOID:8533	hypopharynx cancer		UBERON:0001051	hypopharynx
DOID:8660	postcricoid region cancer			
DOID:8663	aryepiglottic fold cancer		UBERON:0014385	aryepiglottic fold
DOID:9235	pyriform sinus cancer			
DOID:8557	oropharynx cancer		UBERON:0001729	oropharynx
DOID:8556	vallecula cancer			
DOID:8688	tonsillar pillar cancer			
DOID:8969	tonsillar fossa cancer			
DOID:0080355	hepatobiliary system cancer			
DOID:4607	biliary tract cancer			
DOID:3121	gallbladder cancer		UBERON:0002110	gallbladder
DOID:12298	intrahepatic gall duct cancer			
DOID:4058	gallbladder sarcoma		UBERON:0002110	gallbladder
DOID:4948	gallbladder carcinoma		UBERON:0002110	gallbladder
DOID:3500	gallbladder adenocarcinoma			
DOID:3499	gallbladder signet ring cell adenocarcinoma			
DOID:7222	gallbladder pleomorphic giant cell adenocarcinoma			
DOID:5535	gallbladder squamous cell carcinoma			
DOID:5627	adenosquamous gallbladder carcinoma			
DOID:6998	gallbladder mucinous carcinoma			
DOID:7133	gallbladder small cell carcinoma		UBERON:0002110	gallbladder
DOID:7221	gallbladder papillary carcinoma			
DOID:8167	gallbladder melanoma		UBERON:0002110	gallbladder
DOID:4606	bile duct cancer		UBERON:0002394	bile duct
DOID:10020	ampulla of Vater cancer		UBERON:0004913	hepatopancreatic ampulla
DOID:4932	ampulla of Vater carcinoma		UBERON:0004913	hepatopancreatic ampulla
DOID:3502	ampulla of Vater adenocarcinoma			
DOID:3501	ampullary signet ring cell adenocarcinoma			
DOID:3693	ampulla of Vater mucinous adenocarcinoma			
DOID:5308	ampulla of Vater clear cell adenocarcinoma			
DOID:8110	periampullary adenocarcinoma			
DOID:5527	ampulla of Vater squamous cell carcinoma			
DOID:7136	ampulla of Vater small cell carcinoma			
DOID:5628	ampulla of Vater adenosquamous carcinoma		UBERON:0004913	hepatopancreatic ampulla
DOID:4064	bile duct sarcoma			
DOID:4681	bile duct mucoepidermoid carcinoma		UBERON:0002394	bile duct
DOID:4897	bile duct carcinoma			
DOID:3494	bile duct signet ring cell carcinoma			
DOID:4896	bile duct adenocarcinoma			
DOID:3698	bile duct mucinous adenocarcinoma			
DOID:4075	bile duct cystadenocarcinoma	ICDO:8161/3		
DOID:4947	cholangiocarcinoma	ICDO:8160/3		
DOID:4682	extrahepatic bile duct carcinoma		UBERON:0003703	extrahepatic bile duct
DOID:3495	extrahepatic bile duct adenocarcinoma		UBERON:0003703	extrahepatic bile duct
DOID:5926	extrahepatic bile duct small cell adenocarcinoma			
DOID:6931	papillary extrahepatic bile duct adenocarcinoma			
DOID:4928	intrahepatic cholangiocarcinoma			
DOID:4927	Klatskin's tumor			
DOID:7024	mucinous intrahepatic cholangiocarcinoma			
DOID:7642	cholangiolocellular carcinoma			
DOID:7733	signet ring cell intrahepatic cholangiocarcinoma			
DOID:8072	sarcomatous intrahepatic cholangiocarcinoma			
DOID:7032	bile duct clear cell adenocarcinoma			
DOID:5537	squamous cell bile duct carcinoma		UBERON:0002394	bile duct
DOID:5923	distal biliary tract carcinoma			
DOID:5624	adenosquamous bile duct carcinoma		UBERON:0002394	bile duct
DOID:0080374	gastroesophageal cancer			
DOID:0080375	gastroesophageal adenocarcinoma			
DOID:4944	gastroesophageal junction adenocarcinoma		UBERON:0007650	esophagogastric junction
DOID:10155	intestinal cancer		UBERON:0000160	intestine
DOID:10154	small intestine cancer		UBERON:0002108	small intestine
DOID:0050925	small intestine carcinoid neuroendocrine tumor			
DOID:10021	duodenum cancer		UBERON:0002114	duodenum
DOID:10816	duodenum adenocarcinoma			
DOID:7479	duodenal somatostatinoma			
DOID:10153	ileum cancer		UBERON:0002116	ileum
DOID:10152	Meckel's diverticulum cancer		UBERON:0002116	ileum
DOID:13499	jejunal cancer		UBERON:0002115	jejunum
DOID:0050926	jejunal adenocarcinoma			
DOID:3216	jejunal somatostatinoma			
DOID:4907	small intestine carcinoma		UBERON:0002108	small intestine
DOID:4906	small intestine adenocarcinoma			
DOID:5272	small intestinal sarcoma			
DOID:5740	small intestinal vasoactive intestinal peptide producing tumor			
DOID:7506	small intestinal L-cell glucagon-like peptide producing tumor			
DOID:11239	appendix cancer		UBERON:0001154	vermiform appendix
DOID:0050911	appendix carcinoid tumor			
DOID:3559	pseudomyxoma peritonei	ICDO:8480/6		
DOID:4902	appendix carcinoma		UBERON:0001154	vermiform appendix
DOID:3608	appendix adenocarcinoma			
DOID:3607	appendix mucinous cystadenocarcinoma			
DOID:8151	appendiceal L-cell glucagon-like peptide producing tumor			
DOID:5672	large intestine cancer		UBERON:0000059	large intestine
DOID:0050688	anal canal cancer		UBERON:0000159	anal canal
DOID:3692	anal canal adenocarcinoma			
DOID:8119	anal canal Paget's disease			
DOID:6126	anal canal carcinoma		UBERON:0000159	anal canal
DOID:7177	anal canal squamous cell carcinoma		UBERON:0000159	anal canal
DOID:0050913	large intestine adenocarcinoma			
DOID:14110	anus cancer		UBERON:0001245	anus
DOID:14145	malignant anus melanoma			
DOID:4067	anus sarcoma			
DOID:4908	anal carcinoma			
DOID:3447	anus adenocarcinoma			
DOID:3446	anal Paget's disease			
DOID:3691	anal colloid adenocarcinoma			
DOID:7531	anal gland adenocarcinoma			
DOID:5525	anal squamous cell carcinoma			
DOID:7173	cloacogenic carcinoma	ICDO:8124/3		
DOID:7174	anus basaloid carcinoma			
DOID:7175	anal Buschke-Lowenstein tumor			
DOID:1521	cecum cancer		UBERON:0001153	caecum
DOID:1519	cecum carcinoma			
DOID:3039	cecum adenocarcinoma			
DOID:9256	colorectal cancer			
DOID:0080199	colorectal carcinoma			
DOID:0050861	colorectal adenocarcinoma			
DOID:1993	rectum cancer		UBERON:0001052	rectum
DOID:1992	rectum malignant melanoma		UBERON:0001052	rectum
DOID:1995	rectum sarcoma			
DOID:4053	rectum rhabdomyosarcoma			
DOID:5297	rectum leiomyosarcoma			
DOID:6190	rectum Kaposi's sarcoma			
DOID:1996	rectum adenocarcinoma		UBERON:0001052	rectum
DOID:3709	rectum mucinous adenocarcinoma			
DOID:7707	rectum signet ring adenocarcinoma			
DOID:5528	rectum squamous cell carcinoma		UBERON:0001052	rectum
DOID:6959	rectal cloacogenic carcinoma			
DOID:7356	rectum sarcomatoid carcinoma		UBERON:0001052	rectum
DOID:219	colon cancer		UBERON:0001155	colon
DOID:12190	descending colon cancer		UBERON:0001158	descending colon
DOID:12191	splenic flexure cancer		UBERON:0022276	splenic flexure of colon
DOID:12192	sigmoid colon cancer		UBERON:0001159	sigmoid colon
DOID:2782	rectosigmoid junction cancer			
DOID:2781	rectosigmoid cancer			
DOID:1520	colon carcinoma		UBERON:0001155	colon
DOID:0080183	medullary colon carcinoma			
DOID:234	colon adenocarcinoma			
DOID:3029	colon mucinous adenocarcinoma			
DOID:3033	colon signet ring adenocarcinoma			
DOID:3038	submucosal invasive colon adenocarcinoma			
DOID:5519	colon squamous cell carcinoma			
DOID:218	ascending colon cancer		UBERON:0001156	ascending colon
DOID:260	hepatic flexure cancer		UBERON:0022277	hepatic flexure of colon
DOID:261	transverse colon cancer		UBERON:0001157	transverse colon
DOID:5260	colon sarcoma		UBERON:0001155	colon
DOID:6804	colon Kaposi sarcoma			
DOID:5629	adenosquamous colon carcinoma		UBERON:0001155	colon
DOID:6727	colon small cell carcinoma		UBERON:0001155	colon
DOID:7401	colonic L-cell glucagon-like peptide producing tumor			
DOID:10534	stomach cancer		UBERON:0000945	stomach
DOID:0080763	diffuse gastric cancer			
DOID:0080764	hereditary diffuse gastric cancer			
DOID:10536	malignant gastric granular cell tumor			
DOID:10538	gastric fundus cancer		UBERON:0001160	fundus of stomach
DOID:6700	gastric fundus carcinoma		UBERON:0001160	fundus of stomach
DOID:10544	pylorus cancer		UBERON:0001166	pylorus
DOID:10547	pyloric antrum cancer		UBERON:0001165	pyloric antrum
DOID:6703	gastric pylorus carcinoma		UBERON:0001166	pylorus
DOID:10548	cardia cancer		UBERON:0001162	cardia of stomach
DOID:6270	gastric cardia carcinoma		UBERON:0001162	cardia of stomach
DOID:6271	gastric cardia adenocarcinoma		UBERON:0001162	cardia of stomach
DOID:4716	malignant gastric germ cell tumor			
DOID:6948	malignant gastric teratoma		UBERON:0000945	stomach
DOID:5280	gastric leiomyosarcoma			
DOID:5517	stomach carcinoma		UBERON:0000945	stomach
DOID:3717	gastric adenocarcinoma			
DOID:10541	microinvasive gastric cancer			
DOID:5593	gastric papillary adenocarcinoma			
DOID:6217	gastric diffuse adenocarcinoma			
DOID:3716	mucinous stomach adenocarcinoma			
DOID:4023	linitis plastica	ICDO:8142/3		
DOID:8025	gastric signet ring cell adenocarcinoma			
DOID:6595	gastric tubular adenocarcinoma			
DOID:5516	gastric squamous cell carcinoma			
DOID:5635	gastric adenosquamous carcinoma		UBERON:0000945	stomach
DOID:6552	gastric small cell carcinoma		UBERON:0000945	stomach
DOID:6705	gastric body carcinoma		UBERON:0001161	body of stomach
DOID:5561	gastric teratoma		UBERON:0000945	stomach
DOID:8118	mature gastric teratoma			
DOID:5579	gastric gastrinoma			
DOID:5700	gastric liposarcoma			
DOID:5041	esophageal cancer		UBERON:0001043	esophagus
DOID:1107	esophageal carcinoma			
DOID:3748	esophagus squamous cell carcinoma		UBERON:0001043	esophagus
DOID:3747	esophagus verrucous carcinoma			
DOID:4686	mucoepidermoid esophageal carcinoma			
DOID:4878	esophageal adenoid cystic carcinoma			
DOID:4914	esophagus adenocarcinoma			
DOID:7941	Barrett's adenocarcinoma			
DOID:7134	esophagus small cell carcinoma			
DOID:1108	esophagus melanoma			
DOID:1114	esophagus sarcoma		UBERON:0001043	esophagus
DOID:5276	esophagus leiomyosarcoma			
DOID:5040	malignant granular cell esophageal tumor			
DOID:5625	esophageal adenosquamous carcinoma		UBERON:0001043	esophagus
DOID:5784	esophageal neuroendocrine tumor			
DOID:7051	esophageal basaloid squamous cell carcinoma		UBERON:0001043	esophagus
DOID:8618	oral cavity cancer		UBERON:0000167	oral cavity
DOID:0050866	oral squamous cell carcinoma		UBERON:0000165	mouth
DOID:8564	lip cancer		UBERON:0001833	lip
DOID:8630	upper lip cancer		UBERON:0001834	upper lip
DOID:8883	lower lip cancer		UBERON:0001835	lower lip
DOID:8578	soft palate cancer		UBERON:0001733	soft palate
DOID:8635	uvula cancer		UBERON:0001734	palatine uvula
DOID:8602	gum cancer		UBERON:0001828	gingiva
DOID:8601	upper gum cancer			
DOID:9125	lower gum cancer			
DOID:8649	tongue cancer		UBERON:0001723	tongue
DOID:0080641	tongue carcinoma			
DOID:8702	cheek mucosa cancer		UBERON:0006956	buccal mucosa
DOID:8850	salivary gland cancer		UBERON:0001044	saliva-secreting gland
DOID:0050904	salivary gland carcinoma		UBERON:0001044	saliva-secreting gland
DOID:0080800	salivary gland mucinous adenocarcinoma			
DOID:0080808	mammary analogue secretory carcinoma			
DOID:0081293	salivary gland mucoepidermoid carcinoma		UBERON:0001044	saliva-secreting gland
DOID:4866	salivary gland adenoid cystic carcinoma			
DOID:297	pleomorphic adenoma carcinoma			
DOID:5309	epithelial-myoepithelial carcinoma	ICDO:8562/3		
DOID:8849	sublingual gland cancer		UBERON:0001832	sublingual gland
DOID:0050930	sublingual gland adenoid cystic carcinoma			
DOID:9036	parotid gland cancer		UBERON:0001831	parotid gland
DOID:0050931	parotid gland adenoid cystic carcinoma			
DOID:9173	submandibular gland cancer		UBERON:0001736	submandibular gland
DOID:8930	retromolar area cancer			
DOID:9149	hard palate cancer		UBERON:0003216	hard palate
DOID:9188	vestibule of mouth cancer			
DOID:9253	gastrointestinal stromal tumor	ICDO:8936/3		
DOID:3996	urinary system cancer		UBERON:0001008	renal system
DOID:11054	urinary bladder cancer		UBERON:0001255	urinary bladder
DOID:0080901	bladder sarcomatoid transitional cell carcinoma		UBERON:0001255	urinary bladder
DOID:11593	bladder lateral wall cancer			
DOID:11809	bladder neck cancer		UBERON:0001258	neck of urinary bladder
DOID:11811	urinary bladder posterior wall cancer			
DOID:11812	bladder sarcoma		UBERON:0001255	urinary bladder
DOID:11813	bladder trigone cancer		UBERON:0001257	trigone of urinary bladder
DOID:11814	urinary bladder anterior wall cancer			
DOID:11817	urachus cancer		UBERON:0002068	urachus
DOID:5958	bladder urachal carcinoma		UBERON:0002068	urachus
DOID:5957	bladder urachal squamous cell carcinoma			
DOID:7244	bladder urachal urothelial carcinoma			
DOID:7694	bladder urachal adenocarcinoma		UBERON:0002068	urachus
DOID:11818	ureteric orifice cancer		UBERON:0012303	ureteral orifice
DOID:11820	bladder dome cancer			
DOID:4007	bladder carcinoma		UBERON:0001255	urinary bladder
DOID:0080902	bladder small cell carcinoma			
DOID:3711	bladder adenocarcinoma			
DOID:3710	bladder colloid adenocarcinoma			
DOID:5306	bladder clear cell adenocarcinoma			
DOID:6210	bladder diffuse clear cell adenocarcinoma			
DOID:8050	bladder tubulo-cystic clear cell adenocarcinoma			
DOID:8051	bladder papillary clear cell adenocarcinoma			
DOID:6481	bladder signet ring cell adenocarcinoma			
DOID:6594	bladder colonic type adenocarcinoma			
DOID:8096	bladder mixed adenocarcinoma			
DOID:8097	bladder hepatoid adenocarcinoma			
DOID:3742	bladder squamous cell carcinoma			
DOID:3741	bladder verrucous squamous cell carcinoma			
DOID:4006	bladder urothelial carcinoma			
DOID:6477	invasive bladder transitional cell carcinoma			
DOID:6476	clear cell variant infiltrating bladder urothelial carcinoma			
DOID:6976	micropapillary variant infiltrating bladder urothelial carcinoma			
DOID:7553	infiltrating bladder urothelial carcinoma sarcomatoid variant			
DOID:7600	infiltrating bladder lymphoepithelioma-like carcinoma			
DOID:7967	lipid-cell variant infiltrating bladder urothelial carcinoma			
DOID:7968	plasmacytoid variant infiltrating bladder urothelial carcinoma			
DOID:7969	nested variant infiltrating bladder urothelial carcinoma			
DOID:7971	microcystic variant infiltrating bladder urothelial carcinoma			
DOID:7972	lymphoma-like variant infiltrating bladder urothelial carcinoma			
DOID:6571	non-invasive bladder urothelial carcinoma			
DOID:6975	bladder urothelial papillary carcinoma			
DOID:7132	urinary bladder small cell neuroendocrine carcinoma			
DOID:7315	Jewett-Marshall bladder cancer			
DOID:7371	superficial urinary bladder cancer			
DOID:11819	ureter cancer		UBERON:0000056	ureter
DOID:4939	ureter carcinoma		UBERON:0000056	ureter
DOID:14491	regional ureteric cancer			
DOID:4938	ureter adenocarcinoma			
DOID:5539	ureter squamous cell carcinoma			
DOID:6888	ureter transitional cell carcinoma			
DOID:6845	infiltrating ureter transitional cell carcinoma			
DOID:6886	ureter small cell carcinoma		UBERON:0000056	ureter
DOID:263	kidney cancer		UBERON:0002113	kidney
DOID:2154	nephroblastoma	ICDO:8960/3		
DOID:5176	renal Wilms' tumor			
DOID:5178	metachronous kidney Wilms' tumor			
DOID:5179	mixed cell type kidney Wilms' tumor			
DOID:5182	blastema predominant kidney Wilms' tumor			
DOID:5183	hereditary Wilms' tumor			
DOID:5189	epithelial predominant Wilms' tumor			
DOID:5191	stromal predominant kidney Wilms' tumor			
DOID:262	kidney hemangiopericytoma			
DOID:3675	childhood kidney cancer			
DOID:3672	rhabdoid cancer			
DOID:3674	kidney rhabdoid cancer			
DOID:4242	kidney sarcoma			
DOID:4880	kidney clear cell sarcoma			
DOID:5287	kidney leiomyosarcoma			
DOID:5982	kidney fibrosarcoma			
DOID:5983	kidney osteogenic sarcoma			
DOID:4451	renal carcinoma			
DOID:4450	renal cell carcinoma	ICDO:8312/3		
DOID:4454	childhood kidney cell carcinoma			
DOID:4455	hereditary renal cell carcinoma			
DOID:0050387	nonpapillary renal cell carcinoma			
DOID:6163	familial renal papillary carcinoma		UBERON:0001008	renal system
DOID:7192	hereditary conventional renal cell carcinoma			
DOID:4463	multilocular clear cell renal cell carcinoma			
DOID:4464	collecting duct carcinoma	ICDO:8319/3	UBERON:0001232	collecting duct of renal tubule
DOID:4465	papillary renal cell carcinoma			
DOID:4467	clear cell renal cell carcinoma			
DOID:4471	chromophobe renal cell carcinoma			
DOID:6605	classic variant of chromophobe renal cell carcinoma			
DOID:6606	eosinophilic variant of chromophobe renal cell carcinoma			
DOID:4472	mucinous tubular and spindle renal cell carcinoma			
DOID:4473	sarcomatoid renal cell carcinoma			
DOID:4773	congenital mesoblastic nephroma			
DOID:8082	cellular congenital mesoblastic nephroma			
DOID:8083	classic congenital mesoblastic nephroma			
DOID:4919	renal pelvis carcinoma		UBERON:0001224	renal pelvis
DOID:4918	renal pelvis adenocarcinoma		UBERON:0001224	renal pelvis
DOID:5534	renal pelvis squamous cell carcinoma		UBERON:0001224	renal pelvis
DOID:5974	renal pelvis transitional cell carcinoma		UBERON:0001224	renal pelvis
DOID:0050620	infiltrating renal pelvis transitional cell carcinoma			
DOID:5973	kidney pelvis papillary carcinoma			
DOID:6844	kidney pelvis sarcomatoid transitional cell carcinoma		UBERON:0001224	renal pelvis
DOID:7571	malignant cystic nephroma	ICDO:8959/3	UBERON:0001851	cortex
DOID:7571	malignant cystic nephroma	ICDO:8959/3	UBERON:0002113	kidney
DOID:734	urethra cancer		UBERON:0000057	urethra
