id	label	xref
"DOID:0070624"	"B-lymphoblastic leukemia with MYC rearrangement"	"NCI:C199230"
"DOID:0070624"	"B-lymphoblastic leukemia with MYC rearrangement"	"UMLS_CUI:C5855476"
"DOID:0070625"	"B-lymphoblastic leukemia with NUTM1 rearrangement"	"ICDO:9811/3"
"DOID:0070625"	"B-lymphoblastic leukemia with NUTM1 rearrangement"	"NCI:C199239"
"DOID:0070625"	"B-lymphoblastic leukemia with NUTM1 rearrangement"	"UMLS_CUI:C5855485"
"DOID:0081411"	"B-lymphoblastic leukemia with PAX5 p.P80R"	"ICDO:9811/3"
"DOID:0081411"	"B-lymphoblastic leukemia with PAX5 p.P80R"	"NCI:C199260"
"DOID:0070626"	"B-lymphoblastic leukemia with PAX5alt"	"ICDO:9811/3"
"DOID:0070626"	"B-lymphoblastic leukemia with PAX5alt"	"NCI:C199264"
"DOID:0070626"	"B-lymphoblastic leukemia with PAX5alt"	"UMLS_CUI:C5855502"
"DOID:0070627"	"B-lymphoblastic leukemia with TCF3-HLF fusion"	"ICDO:9811/3"
"DOID:0070627"	"B-lymphoblastic leukemia with TCF3-HLF fusion"	"NCI:C200587"
"DOID:0070627"	"B-lymphoblastic leukemia with TCF3-HLF fusion"	"ORDO:641375"
"DOID:0070627"	"B-lymphoblastic leukemia with TCF3-HLF fusion"	"UMLS_CUI:C5816789"
"DOID:0070627"	"B-lymphoblastic leukemia with TCF3-HLF fusion"	"UMLS_CUI:C5856321"
"DOID:0070628"	"B-lymphoblastic leukemia with ZNF384 rearrangement"	"ICDO:9811/3"
"DOID:0070628"	"B-lymphoblastic leukemia with ZNF384 rearrangement"	"NCI:C199234"
"DOID:0070628"	"B-lymphoblastic leukemia with ZNF384 rearrangement"	"UMLS_CUI:C5855480"
"DOID:0080630"	"B-lymphoblastic leukemia/lymphoma"	"ICDO:9836/3"
"DOID:0080630"	"B-lymphoblastic leukemia/lymphoma"	"NCI:C8936"
"DOID:0080630"	"B-lymphoblastic leukemia/lymphoma"	"SNOMEDCT_US_2023_03_01:1162660006"
"DOID:0080630"	"B-lymphoblastic leukemia/lymphoma"	"UMLS_CUI:C0862030"
"DOID:0080644"	"B-lymphoblastic leukemia/lymphoma MLL rearranged"	"ICDO:9813/3"
"DOID:0080644"	"B-lymphoblastic leukemia/lymphoma MLL rearranged"	"NCI:C80342"
"DOID:0080644"	"B-lymphoblastic leukemia/lymphoma MLL rearranged"	"ORDO:585918"
"DOID:0080643"	"B-lymphoblastic leukemia/lymphoma with BCR-ABL1"	"ICDO:9812/3"
"DOID:0080643"	"B-lymphoblastic leukemia/lymphoma with BCR-ABL1"	"NCI:C80331"
"DOID:0080643"	"B-lymphoblastic leukemia/lymphoma with BCR-ABL1"	"ORDO:585909"
"DOID:0080643"	"B-lymphoblastic leukemia/lymphoma with BCR-ABL1"	"UMLS_CUI:C5680319"
"DOID:0080645"	"B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1"	"ICDO:9814/3"
"DOID:0080645"	"B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1"	"NCI:C80343"
"DOID:0080645"	"B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1"	"ORDO:585929"
"DOID:0080648"	"B-lymphoblastic leukemia/lymphoma with IGH::IL3 fusion"	"ICDO:9817/3"
"DOID:0080648"	"B-lymphoblastic leukemia/lymphoma with IGH::IL3 fusion"	"NCI:C80346"
"DOID:0080648"	"B-lymphoblastic leukemia/lymphoma with IGH::IL3 fusion"	"ORDO:585948"
"DOID:0080649"	"B-lymphoblastic leukemia/lymphoma with TCF3-PBX1"	"ICDO:9818/3"
"DOID:0080649"	"B-lymphoblastic leukemia/lymphoma with TCF3-PBX1"	"NCI:C80347"
"DOID:0080649"	"B-lymphoblastic leukemia/lymphoma with TCF3-PBX1"	"ORDO:585956"
"DOID:0080649"	"B-lymphoblastic leukemia/lymphoma with TCF3-PBX1"	"UMLS_CUI:C5680320"
"DOID:0080646"	"B-lymphoblastic leukemia/lymphoma with hyperdiploidy"	"ICDO:9815/3"
"DOID:0080646"	"B-lymphoblastic leukemia/lymphoma with hyperdiploidy"	"NCI:C80335"
"DOID:0080646"	"B-lymphoblastic leukemia/lymphoma with hyperdiploidy"	"ORDO:585936"
"DOID:0080646"	"B-lymphoblastic leukemia/lymphoma with hyperdiploidy"	"UMLS_CUI:C2698311"
"DOID:0080647"	"B-lymphoblastic leukemia/lymphoma with hypodiploidy"	"ICDO:9816/3"
"DOID:0080647"	"B-lymphoblastic leukemia/lymphoma with hypodiploidy"	"NCI:C80338"
"DOID:0080647"	"B-lymphoblastic leukemia/lymphoma with hypodiploidy"	"ORDO:585942"
"DOID:0080647"	"B-lymphoblastic leukemia/lymphoma with hypodiploidy"	"UMLS_CUI:C2698312"
"DOID:0080651"	"B-lymphoblastic leukemia/lymphoma with iAMP21"	"NCI:C130039"
"DOID:0080650"	"B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like"	"ICDO:9819/3"
"DOID:0080725"	"BASAN syndrome"	"GARD:2336"
"DOID:0080725"	"BASAN syndrome"	"KEGG:H02296"
"DOID:0080725"	"BASAN syndrome"	"MESH:C537659"
"DOID:0080725"	"BASAN syndrome"	"MIM:129200"
"DOID:0080725"	"BASAN syndrome"	"ORDO:1658"
"DOID:0081403"	"BCOR ITD sarcoma"	"NCI:C178468"
"DOID:0081404"	"BCOR-CCNB3 sarcoma"	"NCI:C178466"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"GARD:5682"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"MESH:C535325"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"MIM:261640"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"NCI:C138171"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"ORDO:13"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"SNOMEDCT_US_2023_03_01:237914002"
"DOID:0090106"	"BH4-deficient hyperphenylalaninemia A"	"UMLS_CUI:C0878676"
"DOID:0112225"	"BH4-deficient hyperphenylalaninemia B"	"MIM:233910"
"DOID:0112225"	"BH4-deficient hyperphenylalaninemia B"	"ORDO:2102"
"DOID:0081130"	"BH4-deficient hyperphenylalaninemia C"	"MIM:261630"
"DOID:0081131"	"BH4-deficient hyperphenylalaninemia D"	"GARD:2843"
"DOID:0081131"	"BH4-deficient hyperphenylalaninemia D"	"MIM:264070"
"DOID:0081131"	"BH4-deficient hyperphenylalaninemia D"	"ORDO:1578"
"DOID:0081064"	"BN2 diffuse large B-cell lymphoma"	"NCI:C148395"
"DOID:6643"	"Baastrup's syndrome"	"ICD10CM:M48.2"
"DOID:6643"	"Baastrup's syndrome"	"ICD9CM:721.5"
"DOID:6643"	"Baastrup's syndrome"	"SNOMEDCT_US_2023_03_01:202681007"
"DOID:6643"	"Baastrup's syndrome"	"UMLS_CUI:C0158248"
"DOID:0080893"	"Bainbridge-Ropers syndrome"	"GARD:13259"
"DOID:0080893"	"Bainbridge-Ropers syndrome"	"MIM:615485"
"DOID:0080893"	"Bainbridge-Ropers syndrome"	"ORDO:352577"
"DOID:3052"	"Balkan nephropathy"	"ICD10CM:N15.0"
"DOID:3052"	"Balkan nephropathy"	"MESH:D001449"
"DOID:3052"	"Balkan nephropathy"	"MIM:124100"
"DOID:3052"	"Balkan nephropathy"	"SNOMEDCT_US_2023_03_01:197748005"
"DOID:3052"	"Balkan nephropathy"	"UMLS_CUI:C0004698"
"DOID:0110963"	"Ballard syndrome"	"ICD10CM:Q73.8"
"DOID:0110963"	"Ballard syndrome"	"MIM:112440"
"DOID:0110963"	"Ballard syndrome"	"ORDO:93395"
"DOID:0050654"	"Baller-Gerold syndrome"	"GARD:1602"
"DOID:0050654"	"Baller-Gerold syndrome"	"MESH:C536788"
"DOID:0050654"	"Baller-Gerold syndrome"	"MIM:218600"
"DOID:0050654"	"Baller-Gerold syndrome"	"ORDO:1223"
"DOID:0050654"	"Baller-Gerold syndrome"	"SNOMEDCT_US_2023_03_01:77608001"
"DOID:0050654"	"Baller-Gerold syndrome"	"UMLS_CUI:C0265308"
"DOID:0060215"	"Balo concentric sclerosis"	"GARD:5885"
"DOID:0060215"	"Balo concentric sclerosis"	"ICD10CM:G37.0"
"DOID:0060215"	"Balo concentric sclerosis"	"ICD9CM:341.1"
"DOID:0060215"	"Balo concentric sclerosis"	"MESH:D002549"
"DOID:0060215"	"Balo concentric sclerosis"	"NCI:C84670"
"DOID:0060215"	"Balo concentric sclerosis"	"SNOMEDCT_US_2023_03_01:44875002"
"DOID:0060215"	"Balo concentric sclerosis"	"UMLS_CUI:C0007795"
"DOID:0050655"	"Bamforth-Lazarus syndrome"	"MIM:241850"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"GARD:5887"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"ICD10CM:Q87.89"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"MESH:D006223"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"MIM:158350"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"NCI:C3939"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"	"ORDO:109"
"DOID:0060229"	"Baraitser-Winter syndrome"	"GARD:5279"
"DOID:0060229"	"Baraitser-Winter syndrome"	"MIM:PS243310"
"DOID:0060229"	"Baraitser-Winter syndrome"	"ORDO:2995"
"DOID:0081112"	"Baraitser-Winter syndrome 1"	"MIM:243310"
"DOID:0081113"	"Baraitser-Winter syndrome 2"	"MIM:614583"
"DOID:0060549"	"Barber-Say syndrome"	"GARD:819"
"DOID:0060549"	"Barber-Say syndrome"	"MESH:C537908"
"DOID:0060549"	"Barber-Say syndrome"	"MIM:209885"
"DOID:0060549"	"Barber-Say syndrome"	"ORDO:1231"
"DOID:0060549"	"Barber-Say syndrome"	"SNOMEDCT_US_2023_03_01:408537003"
"DOID:0060549"	"Barber-Say syndrome"	"UMLS_CUI:C1319466"
"DOID:1935"	"Bardet-Biedl syndrome"	"GARD:6866"
"DOID:1935"	"Bardet-Biedl syndrome"	"ICD10CM:Q87.89"
"DOID:1935"	"Bardet-Biedl syndrome"	"MESH:D020788"
"DOID:1935"	"Bardet-Biedl syndrome"	"MIM:PS209900"
"DOID:1935"	"Bardet-Biedl syndrome"	"NCI:C118632"
"DOID:1935"	"Bardet-Biedl syndrome"	"ORDO:110"
"DOID:1935"	"Bardet-Biedl syndrome"	"SNOMEDCT_US_2023_03_01:5619004"
"DOID:1935"	"Bardet-Biedl syndrome"	"UMLS_CUI:C0752166"
"DOID:0110123"	"Bardet-Biedl syndrome 1"	"GARD:820"
"DOID:0110123"	"Bardet-Biedl syndrome 1"	"ICD10CM:Q87.89"
"DOID:0110123"	"Bardet-Biedl syndrome 1"	"MESH:C537909"
"DOID:0110123"	"Bardet-Biedl syndrome 1"	"MIM:209900"
"DOID:0110132"	"Bardet-Biedl syndrome 10"	"GARD:10209"
"DOID:0110132"	"Bardet-Biedl syndrome 10"	"ICD10CM:Q87.89"
"DOID:0110132"	"Bardet-Biedl syndrome 10"	"MESH:C565919"
"DOID:0110132"	"Bardet-Biedl syndrome 10"	"MIM:615987"
"DOID:0110133"	"Bardet-Biedl syndrome 11"	"GARD:10210"
"DOID:0110133"	"Bardet-Biedl syndrome 11"	"ICD10CM:Q87.89"
"DOID:0110133"	"Bardet-Biedl syndrome 11"	"MESH:C565920"
"DOID:0110133"	"Bardet-Biedl syndrome 11"	"MIM:615988"
"DOID:0110134"	"Bardet-Biedl syndrome 12"	"GARD:10211"
"DOID:0110134"	"Bardet-Biedl syndrome 12"	"ICD10CM:Q87.89"
"DOID:0110134"	"Bardet-Biedl syndrome 12"	"MESH:C565921"
"DOID:0110134"	"Bardet-Biedl syndrome 12"	"MIM:615989"
"DOID:0110135"	"Bardet-Biedl syndrome 13"	"ICD10CM:Q87.89"
"DOID:0110135"	"Bardet-Biedl syndrome 13"	"MESH:C567140"
"DOID:0110135"	"Bardet-Biedl syndrome 13"	"MIM:615990"
"DOID:0110136"	"Bardet-Biedl syndrome 14"	"ICD10CM:Q87.89"
"DOID:0110136"	"Bardet-Biedl syndrome 14"	"MESH:C567141"
"DOID:0110136"	"Bardet-Biedl syndrome 14"	"MIM:615991"
"DOID:0110137"	"Bardet-Biedl syndrome 15"	"ICD10CM:Q87.89"
"DOID:0110137"	"Bardet-Biedl syndrome 15"	"MIM:615992"
"DOID:0110138"	"Bardet-Biedl syndrome 16"	"ICD10CM:Q87.89"
"DOID:0110138"	"Bardet-Biedl syndrome 16"	"MIM:615993"
"DOID:0110139"	"Bardet-Biedl syndrome 17"	"ICD10CM:Q87.89"
"DOID:0110139"	"Bardet-Biedl syndrome 17"	"MIM:615994"
"DOID:0110140"	"Bardet-Biedl syndrome 18"	"ICD10CM:Q87.89"
"DOID:0110140"	"Bardet-Biedl syndrome 18"	"MIM:615995"
"DOID:0110141"	"Bardet-Biedl syndrome 19"	"ICD10CM:Q87.89"
"DOID:0110141"	"Bardet-Biedl syndrome 19"	"MIM:615996"
"DOID:0110124"	"Bardet-Biedl syndrome 2"	"GARD:821"
"DOID:0110124"	"Bardet-Biedl syndrome 2"	"ICD10CM:Q87.89"
"DOID:0110124"	"Bardet-Biedl syndrome 2"	"MESH:C537910"
"DOID:0110124"	"Bardet-Biedl syndrome 2"	"MIM:615981"
"DOID:0081009"	"Bardet-Biedl syndrome 20"	"MIM:619471"
"DOID:0081010"	"Bardet-Biedl syndrome 21"	"MIM:617406"
"DOID:0081011"	"Bardet-Biedl syndrome 22"	"MIM:617119"
"DOID:0110125"	"Bardet-Biedl syndrome 3"	"GARD:822"
"DOID:0110125"	"Bardet-Biedl syndrome 3"	"ICD10CM:Q87.89"
"DOID:0110125"	"Bardet-Biedl syndrome 3"	"MESH:C537911"
"DOID:0110125"	"Bardet-Biedl syndrome 3"	"MIM:600151"
"DOID:0110126"	"Bardet-Biedl syndrome 4"	"GARD:823"
"DOID:0110126"	"Bardet-Biedl syndrome 4"	"ICD10CM:Q87.89"
"DOID:0110126"	"Bardet-Biedl syndrome 4"	"MESH:C537912"
"DOID:0110126"	"Bardet-Biedl syndrome 4"	"MIM:615982"
"DOID:0110127"	"Bardet-Biedl syndrome 5"	"GARD:10204"
"DOID:0110127"	"Bardet-Biedl syndrome 5"	"ICD10CM:Q87.89"
"DOID:0110127"	"Bardet-Biedl syndrome 5"	"MIM:615983"
"DOID:0110128"	"Bardet-Biedl syndrome 6"	"GARD:10205"
"DOID:0110128"	"Bardet-Biedl syndrome 6"	"ICD10CM:Q87.89"
"DOID:0110128"	"Bardet-Biedl syndrome 6"	"MESH:C565738"
"DOID:0110128"	"Bardet-Biedl syndrome 6"	"MIM:605231"
"DOID:0110129"	"Bardet-Biedl syndrome 7"	"GARD:10206"
"DOID:0110129"	"Bardet-Biedl syndrome 7"	"ICD10CM:Q87.89"
"DOID:0110129"	"Bardet-Biedl syndrome 7"	"MESH:C565916"
"DOID:0110129"	"Bardet-Biedl syndrome 7"	"MIM:615984"
"DOID:0110130"	"Bardet-Biedl syndrome 8"	"GARD:10207"
"DOID:0110130"	"Bardet-Biedl syndrome 8"	"ICD10CM:Q87.89"
"DOID:0110130"	"Bardet-Biedl syndrome 8"	"MESH:C565917"
"DOID:0110130"	"Bardet-Biedl syndrome 8"	"MIM:615985"
"DOID:0110131"	"Bardet-Biedl syndrome 9"	"GARD:10208"
"DOID:0110131"	"Bardet-Biedl syndrome 9"	"ICD10CM:Q87.89"
"DOID:0110131"	"Bardet-Biedl syndrome 9"	"MESH:C565918"
"DOID:0110131"	"Bardet-Biedl syndrome 9"	"MIM:615986"
"DOID:6692"	"Barre-Lieou syndrome"	"ICD10CM:M53.0"
"DOID:6692"	"Barre-Lieou syndrome"	"MESH:D055010"
"DOID:6692"	"Barre-Lieou syndrome"	"NCI:C34411"
"DOID:6692"	"Barre-Lieou syndrome"	"SNOMEDCT_US_2023_03_01:17300000"
"DOID:6692"	"Barre-Lieou syndrome"	"UMLS_CUI:C0376378"
"DOID:7941"	"Barrett's adenocarcinoma"	"NCI:C7027"
"DOID:7941"	"Barrett's adenocarcinoma"	"UMLS_CUI:C1332460"
"DOID:9206"	"Barrett's esophagus"	"EFO:0000280"
"DOID:9206"	"Barrett's esophagus"	"GARD:20"
"DOID:9206"	"Barrett's esophagus"	"ICD10CM:K22.7"
"DOID:9206"	"Barrett's esophagus"	"ICD9CM:530.85"
"DOID:9206"	"Barrett's esophagus"	"MESH:D001471"
"DOID:9206"	"Barrett's esophagus"	"MIM:614266"
"DOID:9206"	"Barrett's esophagus"	"NCI:C2891"
"DOID:9206"	"Barrett's esophagus"	"SNOMEDCT_US_2023_03_01:302914006"
"DOID:9206"	"Barrett's esophagus"	"UMLS_CUI:C0004763"
"DOID:0050658"	"Bart-Pumphrey syndrome"	"MIM:149200"
"DOID:0050476"	"Barth syndrome"	"GARD:5890"
"DOID:0050476"	"Barth syndrome"	"ICD10CM:E78.71"
"DOID:0050476"	"Barth syndrome"	"MESH:D056889"
"DOID:0050476"	"Barth syndrome"	"MIM:302060"
"DOID:0050476"	"Barth syndrome"	"NCI:C84585"
"DOID:0050476"	"Barth syndrome"	"ORDO:111"
"DOID:0050476"	"Barth syndrome"	"SNOMEDCT_US_2023_03_01:297231002"
"DOID:0050476"	"Barth syndrome"	"UMLS_CUI:C0574083"
"DOID:851"	"Bartholin's duct cyst"	"ICD10CM:N75.0"
"DOID:851"	"Bartholin's duct cyst"	"ICD9CM:616.2"
"DOID:851"	"Bartholin's duct cyst"	"NCI:C26706"
"DOID:851"	"Bartholin's duct cyst"	"SNOMEDCT_US_2023_03_01:57044006"
"DOID:851"	"Bartholin's duct cyst"	"UMLS_CUI:C0004767"
"DOID:6316"	"Bartholin's gland adenocarcinoma"	"NCI:C7719"
"DOID:6316"	"Bartholin's gland adenocarcinoma"	"UMLS_CUI:C0238016"
"DOID:4879"	"Bartholin's gland adenoid cystic carcinoma"	"NCI:C40295"
"DOID:4879"	"Bartholin's gland adenoid cystic carcinoma"	"UMLS_CUI:C1511047"
"DOID:5382"	"Bartholin's gland adenoma"	"NCI:C40299"
"DOID:5382"	"Bartholin's gland adenoma"	"UMLS_CUI:C1511048"
"DOID:6518"	"Bartholin's gland adenomyoma"	"NCI:C40300"
"DOID:6518"	"Bartholin's gland adenomyoma"	"UMLS_CUI:C1511049"
"DOID:5630"	"Bartholin's gland adenosquamous carcinoma"	"NCI:C40296"
"DOID:5630"	"Bartholin's gland adenosquamous carcinoma"	"UMLS_CUI:C1511050"
"DOID:2068"	"Bartholin's gland benign neoplasm"	"NCI:C6434"
"DOID:2068"	"Bartholin's gland benign neoplasm"	"UMLS_CUI:C0220616"
"DOID:3999"	"Bartholin's gland carcinoma"	"NCI:C9055"
"DOID:3999"	"Bartholin's gland carcinoma"	"SNOMEDCT_US_2023_03_01:399533005"
"DOID:3999"	"Bartholin's gland carcinoma"	"UMLS_CUI:C0349561"
"DOID:7140"	"Bartholin's gland small cell carcinoma"	"NCI:C40298"
"DOID:7140"	"Bartholin's gland small cell carcinoma"	"UMLS_CUI:C1511051"
"DOID:6961"	"Bartholin's gland squamous cell carcinoma"	"NCI:C40293"
"DOID:6961"	"Bartholin's gland squamous cell carcinoma"	"UMLS_CUI:C1511052"
"DOID:3998"	"Bartholin's gland transitional cell carcinoma"	"NCI:C40297"
"DOID:3998"	"Bartholin's gland transitional cell carcinoma"	"UMLS_CUI:C1511053"
"DOID:445"	"Bartter disease"	"GARD:5893"
"DOID:445"	"Bartter disease"	"ICD10CM:E26.81"
"DOID:445"	"Bartter disease"	"ICD9CM:255.13"
"DOID:445"	"Bartter disease"	"MESH:D001477"
"DOID:445"	"Bartter disease"	"MIM:PS601678"
"DOID:445"	"Bartter disease"	"NCI:C34412"
"DOID:445"	"Bartter disease"	"SNOMEDCT_US_2023_03_01:707742001"
"DOID:445"	"Bartter disease"	"UMLS_CUI:C0004775"
"DOID:0110142"	"Bartter disease type 1"	"ICD10CM:E26.8"
"DOID:0110142"	"Bartter disease type 1"	"MIM:601678"
"DOID:0110143"	"Bartter disease type 2"	"ICD10CM:E26.8"
"DOID:0110143"	"Bartter disease type 2"	"MIM:241200"
"DOID:0110144"	"Bartter disease type 3"	"GARD:9659"
"DOID:0110144"	"Bartter disease type 3"	"ICD10CM:E26.8"
"DOID:0110144"	"Bartter disease type 3"	"MIM:607364"
"DOID:0110145"	"Bartter disease type 4a"	"ICD10CM:E26.8"
"DOID:0110145"	"Bartter disease type 4a"	"MIM:602522"
"DOID:0110146"	"Bartter disease type 4b"	"ICD10CM:E26.8"
"DOID:0110146"	"Bartter disease type 4b"	"MIM:613090"
"DOID:0110147"	"Bartter disease type 5"	"ICD10CM:E26.8"
"DOID:0110147"	"Bartter disease type 5"	"MIM:300971"
"DOID:0111838"	"Basilicata-Akhtar syndrome"	"MIM:301032"
"DOID:0050660"	"Beare-Stevenson cutis gyrata syndrome"	"GARD:332"
"DOID:0050660"	"Beare-Stevenson cutis gyrata syndrome"	"MIM:123790"
"DOID:0081335"	"Becker disease"	"MIM:255300"
"DOID:0081335"	"Becker disease"	"MIM:255700"
"DOID:9883"	"Becker muscular dystrophy"	"GARD:5900"
"DOID:9883"	"Becker muscular dystrophy"	"MIM:300376"
"DOID:9883"	"Becker muscular dystrophy"	"ORDO:98895"
"DOID:9883"	"Becker muscular dystrophy"	"SNOMEDCT_US_2023_03_01:111501005"
"DOID:9883"	"Becker muscular dystrophy"	"UMLS_CUI:C0699741"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"GARD:3343"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"ICD10CM:Q87.3"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"MESH:D001506"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"MIM:130650"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"NCI:C34415"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"ORDO:116"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"SNOMEDCT_US_2023_03_01:81780002"
"DOID:5572"	"Beckwith-Wiedemann syndrome"	"UMLS_CUI:C0004903"
"DOID:9249"	"Beemer-Langer syndrome"	"MESH:C537599"
"DOID:9249"	"Beemer-Langer syndrome"	"MIM:269860"
"DOID:9249"	"Beemer-Langer syndrome"	"SNOMEDCT_US_2023_03_01:254052001"
"DOID:9249"	"Beemer-Langer syndrome"	"UMLS_CUI:C0432198"
"DOID:13241"	"Behcet's disease"	"EFO:0003780"
"DOID:13241"	"Behcet's disease"	"GARD:848"
"DOID:13241"	"Behcet's disease"	"ICD10CM:M35.2"
"DOID:13241"	"Behcet's disease"	"ICD9CM:136.1"
"DOID:13241"	"Behcet's disease"	"MESH:D001528"
"DOID:13241"	"Behcet's disease"	"MIM:109650"
"DOID:13241"	"Behcet's disease"	"NCI:C34416"
"DOID:13241"	"Behcet's disease"	"SNOMEDCT_US_2023_03_01:310701003"
"DOID:13241"	"Behcet's disease"	"UMLS_CUI:C0004943"
"DOID:1670"	"Behcet's syndrome arthropathy"	"ICD9CM:711.2"
"DOID:1670"	"Behcet's syndrome arthropathy"	"NCI:C35225"
"DOID:1670"	"Behcet's syndrome arthropathy"	"SNOMEDCT_US_2023_03_01:62918002"
"DOID:1670"	"Behcet's syndrome arthropathy"	"UMLS_CUI:C0157770"
"DOID:0111580"	"Behr syndrome"	"GARD:849"
"DOID:0111580"	"Behr syndrome"	"MESH:C537669"
"DOID:0111580"	"Behr syndrome"	"MIM:210000"
"DOID:0111580"	"Behr syndrome"	"NCI:C177251"
"DOID:0111580"	"Behr syndrome"	"SNOMEDCT_US_2023_03_01:66988006"
"DOID:0111580"	"Behr syndrome"	"UMLS_CUI:C0221061"
"DOID:12506"	"Bell's palsy"	"GARD:5906"
"DOID:12506"	"Bell's palsy"	"ICD10CM:G51.0"
"DOID:12506"	"Bell's palsy"	"ICD9CM:351.0"
"DOID:12506"	"Bell's palsy"	"MESH:D020330"
"DOID:12506"	"Bell's palsy"	"SNOMEDCT_US_2023_03_01:193093009"
"DOID:12506"	"Bell's palsy"	"UMLS_CUI:C0376175"
"DOID:2217"	"Bernard-Soulier syndrome"	"MESH:D001606"
"DOID:2217"	"Bernard-Soulier syndrome"	"MIM:231200"
"DOID:2217"	"Bernard-Soulier syndrome"	"NCI:C84595"
"DOID:2217"	"Bernard-Soulier syndrome"	"ORDO:274"
"DOID:2217"	"Bernard-Soulier syndrome"	"SNOMEDCT_US_2023_03_01:54569005"
"DOID:2217"	"Bernard-Soulier syndrome"	"UMLS_CUI:C0005129"
"DOID:0111059"	"Bernard-Soulier syndrome type A2"	"MIM:153670"
"DOID:0050663"	"Bethlem myopathy"	"GARD:873"
"DOID:0050663"	"Bethlem myopathy"	"MESH:C535436"
"DOID:0050663"	"Bethlem myopathy"	"MIM:158810"
"DOID:0111367"	"Beukes hip dysplasia"	"GARD:2690"
"DOID:0111367"	"Beukes hip dysplasia"	"MESH:C564185"
"DOID:0111367"	"Beukes hip dysplasia"	"MIM:142669"
"DOID:0111367"	"Beukes hip dysplasia"	"ORDO:2114"
"DOID:0111367"	"Beukes hip dysplasia"	"SNOMEDCT_US_2023_03_01:721148005"
"DOID:0111367"	"Beukes hip dysplasia"	"UMLS_CUI:C1840572"
"DOID:0050664"	"Bietti crystalline corneoretinal dystrophy"	"GARD:10050"
"DOID:0050664"	"Bietti crystalline corneoretinal dystrophy"	"MIM:210370"
"DOID:0080311"	"Billuart-type X-linked syndromic intellectual developmental disorder"	"MIM:300486"
"DOID:14683"	"Binder syndrome"	"GARD:6992"
"DOID:14683"	"Binder syndrome"	"MESH:C536036"
"DOID:14683"	"Binder syndrome"	"MIM:155050"
"DOID:14683"	"Binder syndrome"	"SNOMEDCT_US_2023_03_01:715985008"
"DOID:14683"	"Binder syndrome"	"UMLS_CUI:C0220692"
"DOID:0050675"	"Birk-Barel syndrome"	"GARD:10358"
"DOID:0050675"	"Birk-Barel syndrome"	"MESH:C567357"
"DOID:0050675"	"Birk-Barel syndrome"	"MIM:612292"
"DOID:0050676"	"Birt-Hogg-Dube syndrome"	"GARD:2322"
"DOID:0050676"	"Birt-Hogg-Dube syndrome"	"MESH:D058249"
"DOID:0050676"	"Birt-Hogg-Dube syndrome"	"MIM:135150"
"DOID:0050677"	"Bjornstad syndrome"	"GARD:22"
"DOID:0050677"	"Bjornstad syndrome"	"MESH:C537633"
"DOID:0050677"	"Bjornstad syndrome"	"MIM:262000"
"DOID:0050677"	"Bjornstad syndrome"	"ORDO:123"
"DOID:0050677"	"Bjornstad syndrome"	"SNOMEDCT_US_2023_03_01:67817003"
"DOID:0050677"	"Bjornstad syndrome"	"UMLS_CUI:C0266006"
"DOID:0050678"	"Blau syndrome"	"GARD:304"
"DOID:0050678"	"Blau syndrome"	"MESH:C538157"
"DOID:0050678"	"Blau syndrome"	"MIM:186580"
"DOID:0050678"	"Blau syndrome"	"NCI:C116794"
"DOID:12164"	"Blessig's cysts"	"ICD10CM:H35.42"
"DOID:12164"	"Blessig's cysts"	"ICD9CM:362.62"
"DOID:12164"	"Blessig's cysts"	"SNOMEDCT_US_2023_03_01:37075008"
"DOID:12164"	"Blessig's cysts"	"UMLS_CUI:C0154855"
"DOID:12305"	"Bloch-Sulzberger syndrome"	"ICD10CM:Q82.3"
"DOID:12305"	"Bloch-Sulzberger syndrome"	"MESH:D007184"
"DOID:12305"	"Bloch-Sulzberger syndrome"	"MIM:308300"
"DOID:12305"	"Bloch-Sulzberger syndrome"	"NCI:C84787"
