disease_id	disease_label	symptom_id	symptom_label
DOID:3522	lateral medullary syndrome	SYMP:0019181	hoarseness
DOID:3523	brain stem infarction	SYMP:0000318	loss of balance
DOID:3523	brain stem infarction	SYMP:0000399	vertigo
DOID:3523	brain stem infarction	SYMP:0019181	hoarseness
DOID:3534	Lafora disease	SYMP:0000607	hallucination
DOID:3635	congenital myasthenic syndrome	SYMP:0000094	muscle weakness
DOID:3651	pyruvate carboxylase deficiency disease	SYMP:0000124	seizure
DOID:3651	pyruvate carboxylase deficiency disease	SYMP:0000465	failure to thrive
DOID:3652	Leigh disease	SYMP:0000124	seizure
DOID:3652	Leigh disease	SYMP:0000309	loss of appetite
DOID:3652	Leigh disease	SYMP:0000654	irritability
DOID:3652	Leigh disease	SYMP:0019145	vomiting
DOID:3660	wheat allergy	SYMP:0000487	rash
DOID:3660	wheat allergy	SYMP:0000504	headache
DOID:3660	wheat allergy	SYMP:0000570	diarrhea
DOID:3660	wheat allergy	SYMP:0000900	allergic reaction
DOID:3687	MELAS syndrome	SYMP:0000124	seizure
DOID:3687	MELAS syndrome	SYMP:0000130	severe headache
DOID:3687	MELAS syndrome	SYMP:0000293	hemiparesis
DOID:3687	MELAS syndrome	SYMP:0000329	motor weakness
DOID:3687	MELAS syndrome	SYMP:0000504	headache
DOID:3728	acute allergic sanguinous otitis media	SYMP:0000900	allergic reaction
DOID:3753	Hermansky-Pudlak syndrome	SYMP:0000007	bleeding
DOID:3762	cytochrome-c oxidase deficiency disease	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:3770	pulmonary fibrosis	SYMP:0000686	chronic cough
DOID:3770	pulmonary fibrosis	SYMP:0019177	fatigue
DOID:3798	pleural empyema	SYMP:0000576	chest pain
DOID:3798	pleural empyema	SYMP:0000613	fever
DOID:3798	pleural empyema	SYMP:0000614	cough
DOID:3798	pleural empyema	SYMP:0000672	abscess
DOID:3798	pleural empyema	SYMP:0019153	dyspnea
DOID:3818	photoallergic dermatitis	SYMP:0000289	eczema
DOID:3875	thrombophlebitis	SYMP:0000356	phlebitis
DOID:3901	vulvitis	SYMP:0000061	inflammation
DOID:3905	lung carcinoma	SYMP:0000178	weight loss
DOID:3905	lung carcinoma	SYMP:0000517	hemoptysis
DOID:3905	lung carcinoma	SYMP:0000576	chest pain
DOID:3905	lung carcinoma	SYMP:0000614	cough
DOID:3905	lung carcinoma	SYMP:0020031	chest discomfort
DOID:396	Loeffler endocarditis	SYMP:0000262	endocarditis
DOID:3983	oesophagostomiasis	SYMP:0000092	skin lesion
DOID:3983	oesophagostomiasis	SYMP:0000484	abdominal tenderness
DOID:3983	oesophagostomiasis	SYMP:0000500	right lower quadrant abdominal tenderness
DOID:3983	oesophagostomiasis	SYMP:0000879	low-grade fever
DOID:4033	bacterial gastritis	SYMP:0000420	bloating
DOID:4033	bacterial gastritis	SYMP:0000422	dyspepsia
DOID:4033	bacterial gastritis	SYMP:0000457	abdominal pain
DOID:4033	bacterial gastritis	SYMP:0000458	nausea
DOID:4033	bacterial gastritis	SYMP:0019145	vomiting
DOID:404	gastrointestinal tuberculosis	SYMP:0000178	weight loss
DOID:404	gastrointestinal tuberculosis	SYMP:0000457	abdominal pain
DOID:404	gastrointestinal tuberculosis	SYMP:0000458	nausea
DOID:404	gastrointestinal tuberculosis	SYMP:0000523	anorexia
DOID:404	gastrointestinal tuberculosis	SYMP:0000613	fever
DOID:404	gastrointestinal tuberculosis	SYMP:0019145	vomiting
DOID:404	gastrointestinal tuberculosis	SYMP:0019180	constipation
DOID:407	hepatic tuberculosis	SYMP:0000178	weight loss
DOID:407	hepatic tuberculosis	SYMP:0000457	abdominal pain
DOID:407	hepatic tuberculosis	SYMP:0000523	anorexia
DOID:407	hepatic tuberculosis	SYMP:0000539	jaundice
DOID:407	hepatic tuberculosis	SYMP:0000613	fever
DOID:4078	tricuspid valve stenosis	SYMP:0000262	endocarditis
DOID:4080	tricuspid valve insufficiency	SYMP:0000292	heart failure
DOID:4143	orbital cancer	SYMP:0000369	ptosis
DOID:4143	orbital cancer	SYMP:0000896	exophthalmos
DOID:418	systemic scleroderma	SYMP:0000769	vascular alteration
DOID:423	myopathy	SYMP:0000094	muscle weakness
DOID:4257	Caffey disease	SYMP:0000654	irritability
DOID:4306	radiculopathy	SYMP:0000099	pain
DOID:4306	radiculopathy	SYMP:0000177	weakness
DOID:4306	radiculopathy	SYMP:0000435	paresthesia
DOID:4325	Ebola hemorrhagic fever	SYMP:0000007	bleeding
DOID:4325	Ebola hemorrhagic fever	SYMP:0000064	joint pain
DOID:4325	Ebola hemorrhagic fever	SYMP:0000094	muscle weakness
DOID:4325	Ebola hemorrhagic fever	SYMP:0000177	weakness
DOID:4325	Ebola hemorrhagic fever	SYMP:0000446	bloodshot eye
DOID:4325	Ebola hemorrhagic fever	SYMP:0000487	rash
DOID:4325	Ebola hemorrhagic fever	SYMP:0000504	headache
DOID:4325	Ebola hemorrhagic fever	SYMP:0000570	diarrhea
DOID:4325	Ebola hemorrhagic fever	SYMP:0000613	fever
DOID:4325	Ebola hemorrhagic fever	SYMP:0019145	vomiting
DOID:4325	Ebola hemorrhagic fever	SYMP:0020055	pharynx inflammation
DOID:4327	Marburg hemorrhagic fever	SYMP:0000007	bleeding
DOID:4327	Marburg hemorrhagic fever	SYMP:0000457	abdominal pain
DOID:4327	Marburg hemorrhagic fever	SYMP:0000458	nausea
DOID:4327	Marburg hemorrhagic fever	SYMP:0000504	headache
DOID:4327	Marburg hemorrhagic fever	SYMP:0000570	diarrhea
DOID:4327	Marburg hemorrhagic fever	SYMP:0000576	chest pain
DOID:4327	Marburg hemorrhagic fever	SYMP:0000613	fever
DOID:4327	Marburg hemorrhagic fever	SYMP:0000636	maculopapular rash
DOID:4327	Marburg hemorrhagic fever	SYMP:0019145	vomiting
DOID:4327	Marburg hemorrhagic fever	SYMP:0019174	chills
DOID:4327	Marburg hemorrhagic fever	SYMP:0020055	pharynx inflammation
DOID:4337	tinea capitis	SYMP:0000432	itching
DOID:4337	tinea capitis	SYMP:0019160	boil
DOID:4337	tinea capitis	SYMP:0020030	patches of hair loss with a black dot pattern
DOID:437	myasthenia gravis	SYMP:0000094	muscle weakness
DOID:437	myasthenia gravis	SYMP:0000258	double vision
DOID:437	myasthenia gravis	SYMP:0000369	ptosis
DOID:437	myasthenia gravis	SYMP:0000414	dysarthria
DOID:437	myasthenia gravis	SYMP:0000493	dysphagia
DOID:437	myasthenia gravis	SYMP:0019153	dyspnea
DOID:4371	Schnitzler syndrome	SYMP:0000064	joint pain
DOID:4371	Schnitzler syndrome	SYMP:0000487	rash
DOID:4379	nut allergy	SYMP:0000487	rash
DOID:4379	nut allergy	SYMP:0000900	allergic reaction
DOID:4411	hepatitis E	SYMP:0000064	joint pain
DOID:4411	hepatitis E	SYMP:0000125	liver inflammation
DOID:4411	hepatitis E	SYMP:0000309	loss of appetite
DOID:4411	hepatitis E	SYMP:0000457	abdominal pain
DOID:4411	hepatitis E	SYMP:0000458	nausea
DOID:4411	hepatitis E	SYMP:0000539	jaundice
DOID:4411	hepatitis E	SYMP:0000613	fever
DOID:4411	hepatitis E	SYMP:0019145	vomiting
DOID:4411	hepatitis E	SYMP:0019177	fatigue
DOID:4411	hepatitis E	SYMP:0020003	acholic stool
DOID:4411	hepatitis E	SYMP:0020043	dark urine
DOID:4481	allergic rhinitis	SYMP:0000900	allergic reaction
DOID:4492	avian influenza	SYMP:0000458	nausea
DOID:4492	avian influenza	SYMP:0000570	diarrhea
DOID:4492	avian influenza	SYMP:0000613	fever
DOID:4492	avian influenza	SYMP:0000614	cough
DOID:4492	avian influenza	SYMP:0019145	vomiting
DOID:4492	avian influenza	SYMP:0020055	pharynx inflammation
DOID:450	myotonic disease	SYMP:0000094	muscle weakness
DOID:456	ascariasis	SYMP:0000001	abdominal cramp
DOID:456	ascariasis	SYMP:0000458	nausea
DOID:456	ascariasis	SYMP:0000604	wheezing
DOID:456	ascariasis	SYMP:0000614	cough
DOID:456	ascariasis	SYMP:0019145	vomiting
DOID:4562	subacute bacterial endocarditis	SYMP:0000262	endocarditis
DOID:4677	keratitis	SYMP:0000061	inflammation
DOID:4692	endophthalmitis	SYMP:0000061	inflammation
DOID:4724	brain edema	SYMP:0000124	seizure
DOID:4724	brain edema	SYMP:0000458	nausea
DOID:4724	brain edema	SYMP:0000605	coma
DOID:4724	brain edema	SYMP:0019145	vomiting
DOID:4730	vasomotor rhinitis	SYMP:0000450	shock
DOID:4885	Colorado tick fever	SYMP:0000504	headache
DOID:4885	Colorado tick fever	SYMP:0000613	fever
DOID:4885	Colorado tick fever	SYMP:0019177	fatigue
DOID:4889	lymph node tuberculosis	SYMP:0000178	weight loss
DOID:4889	lymph node tuberculosis	SYMP:0000337	night sweats
DOID:4889	lymph node tuberculosis	SYMP:0000521	enlargement of lymph nodes
DOID:4889	lymph node tuberculosis	SYMP:0000613	fever
DOID:4889	lymph node tuberculosis	SYMP:0000614	cough
DOID:4889	lymph node tuberculosis	SYMP:0019142	lymphadenopathy
DOID:4889	lymph node tuberculosis	SYMP:0019177	fatigue
DOID:4952	postpoliomyelitis syndrome	SYMP:0000094	muscle weakness
DOID:4952	postpoliomyelitis syndrome	SYMP:0000581	sleep apnea
DOID:4952	postpoliomyelitis syndrome	SYMP:0000868	breathing problems
DOID:4952	postpoliomyelitis syndrome	SYMP:0019161	muscle pain
DOID:4953	poliomyelitis	SYMP:0000285	flaccid paralysis
DOID:4953	poliomyelitis	SYMP:0000383	stiff neck
DOID:4953	poliomyelitis	SYMP:0000504	headache
DOID:4953	poliomyelitis	SYMP:0000613	fever
DOID:4953	poliomyelitis	SYMP:0019145	vomiting
DOID:4953	poliomyelitis	SYMP:0019177	fatigue
DOID:4953	poliomyelitis	SYMP:0020055	pharynx inflammation
DOID:4962	pericardial tuberculosis	SYMP:0000876	pericardial effusion
DOID:4964	neurotic disorder	SYMP:0000607	hallucination
DOID:4986	nonparalytic poliomyelitis	SYMP:0000383	stiff neck
DOID:4986	nonparalytic poliomyelitis	SYMP:0000504	headache
DOID:4986	nonparalytic poliomyelitis	SYMP:0000613	fever
DOID:4986	nonparalytic poliomyelitis	SYMP:0019145	vomiting
DOID:4986	nonparalytic poliomyelitis	SYMP:0019177	fatigue
DOID:4986	nonparalytic poliomyelitis	SYMP:0020055	pharynx inflammation
DOID:4990	essential tremor	SYMP:0000162	tremor
DOID:4998	trichorhinophalangeal syndrome type II	SYMP:0000568	short stature
DOID:5052	melioidosis	SYMP:0000576	chest pain
DOID:5052	melioidosis	SYMP:0000613	fever
DOID:5112	copper deficiency myelopathy	SYMP:0000005	ataxia
DOID:5112	copper deficiency myelopathy	SYMP:0000318	loss of balance
DOID:525	central nervous system vasculitis	SYMP:0000061	inflammation
DOID:526	human immunodeficiency virus infectious disease	SYMP:0000504	headache
DOID:526	human immunodeficiency virus infectious disease	SYMP:0000570	diarrhea
DOID:526	human immunodeficiency virus infectious disease	SYMP:0000613	fever
DOID:526	human immunodeficiency virus infectious disease	SYMP:0019155	lymphadenitis
DOID:526	human immunodeficiency virus infectious disease	SYMP:0019177	fatigue
DOID:526	human immunodeficiency virus infectious disease	SYMP:0020001	apthous ulcer
DOID:526	human immunodeficiency virus infectious disease	SYMP:0020055	pharynx inflammation
DOID:5295	intestinal disease	SYMP:0000061	inflammation
DOID:5362	focal epithelial hyperplasia	SYMP:0000109	mouth papules
DOID:5425	ovarian hyperstimulation syndrome	SYMP:0000457	abdominal pain
DOID:5425	ovarian hyperstimulation syndrome	SYMP:0000458	nausea
DOID:5425	ovarian hyperstimulation syndrome	SYMP:0019145	vomiting
DOID:5501	Pediculus humanus capitis infestation	SYMP:0000432	itching
DOID:5501	Pediculus humanus capitis infestation	SYMP:0000654	irritability
DOID:552	pneumonia	SYMP:0000614	cough
DOID:552	pneumonia	SYMP:0019174	chills
DOID:5522	basaloid squamous cell carcinoma	SYMP:0000132	necrosis
DOID:5587	Volkmann contracture	SYMP:0000132	necrosis
DOID:5641	diffuse pulmonary fibrosis	SYMP:0000686	chronic cough
DOID:5641	diffuse pulmonary fibrosis	SYMP:0019177	fatigue
DOID:5642	localized pulmonary fibrosis	SYMP:0000686	chronic cough
DOID:5642	localized pulmonary fibrosis	SYMP:0019177	fatigue
DOID:5670	comedo carcinoma	SYMP:0000132	necrosis
DOID:5844	myocardial infarction	SYMP:0000132	necrosis
DOID:5870	eosinophilic pneumonia	SYMP:0000337	night sweats
DOID:5870	eosinophilic pneumonia	SYMP:0000354	pneumonitis
DOID:5870	eosinophilic pneumonia	SYMP:0000613	fever
DOID:5870	eosinophilic pneumonia	SYMP:0000614	cough
DOID:5870	eosinophilic pneumonia	SYMP:0000868	breathing problems
DOID:594	panic disorder	SYMP:0000530	palpitation
DOID:594	panic disorder	SYMP:0000576	chest pain
DOID:594	panic disorder	SYMP:0000610	dizziness
DOID:594	panic disorder	SYMP:0019153	dyspnea
DOID:6000	congestive heart failure	SYMP:0000292	heart failure
DOID:6132	bronchitis	SYMP:0000614	cough
DOID:6132	bronchitis	SYMP:0000879	low-grade fever
DOID:6132	bronchitis	SYMP:0019153	dyspnea
DOID:6132	bronchitis	SYMP:0020032	chest tightness
DOID:6195	conjunctivitis	SYMP:0000061	inflammation
DOID:633	myositis	SYMP:0000061	inflammation
DOID:636	central pontine myelinolysis	SYMP:0000030	paralysis
DOID:636	central pontine myelinolysis	SYMP:0000414	dysarthria
DOID:636	central pontine myelinolysis	SYMP:0000493	dysphagia
DOID:6364	migraine	SYMP:0000458	nausea
DOID:639	acute disseminated encephalomyelitis	SYMP:0000061	inflammation
DOID:643	progressive multifocal leukoencephalopathy	SYMP:0000293	hemiparesis
DOID:643	progressive multifocal leukoencephalopathy	SYMP:0000414	dysarthria
DOID:643	progressive multifocal leukoencephalopathy	SYMP:0000508	aphasia
DOID:643	progressive multifocal leukoencephalopathy	SYMP:0000605	coma
DOID:65	connective tissue disease	SYMP:0000061	inflammation
DOID:6657	breast large cell neuroendocrine carcinoma	SYMP:0000132	necrosis
DOID:6691	Aagenaes syndrome	SYMP:0000046	hepatitis
DOID:6969	acute canaliculitis	SYMP:0000128	conjunctivitis
DOID:7033	anisakiasis	SYMP:0000457	abdominal pain
DOID:7033	anisakiasis	SYMP:0000458	nausea
DOID:7033	anisakiasis	SYMP:0019145	vomiting
DOID:7147	ankylosing spondylitis	SYMP:0000099	pain
DOID:7147	ankylosing spondylitis	SYMP:0000383	stiff neck
DOID:7241	uterine corpus apoplectic leiomyoma	SYMP:0000041	hemorrhage
DOID:728	nodular episcleritis	SYMP:0000061	inflammation
DOID:728	nodular episcleritis	SYMP:0000099	pain
DOID:728	nodular episcleritis	SYMP:0000210	photophobia
DOID:728	nodular episcleritis	SYMP:0000239	cornea symptom
DOID:728	nodular episcleritis	SYMP:0000446	bloodshot eye
DOID:7332	esophageal tuberculosis	SYMP:0000178	weight loss
DOID:7332	esophageal tuberculosis	SYMP:0000493	dysphagia
DOID:7332	esophageal tuberculosis	SYMP:0000576	chest pain
DOID:7332	esophageal tuberculosis	SYMP:0000613	fever
DOID:7332	esophageal tuberculosis	SYMP:0000614	cough
DOID:7426	cutaneous anthrax	SYMP:0000092	skin lesion
DOID:7427	anthrax disease	SYMP:0000136	skin ulcer
DOID:7427	anthrax disease	SYMP:0000421	hematochezia
DOID:7427	anthrax disease	SYMP:0000458	nausea
DOID:7427	anthrax disease	SYMP:0000570	diarrhea
DOID:7427	anthrax disease	SYMP:0000613	fever
DOID:7427	anthrax disease	SYMP:0000639	rectorrhagia
DOID:7427	anthrax disease	SYMP:0019153	dyspnea
DOID:7465	chronic NK-cell lymphocytosis	SYMP:0000064	joint pain
DOID:7465	chronic NK-cell lymphocytosis	SYMP:0000330	mouth sore
DOID:7465	chronic NK-cell lymphocytosis	SYMP:0000613	fever
DOID:7465	chronic NK-cell lymphocytosis	SYMP:0000691	cytopenia
DOID:7465	chronic NK-cell lymphocytosis	SYMP:0020001	apthous ulcer
DOID:7475	diverticulitis	SYMP:0000061	inflammation
DOID:75	lymphatic system disease	SYMP:0000061	inflammation
DOID:7551	gonorrhea	SYMP:0000007	bleeding
DOID:7551	gonorrhea	SYMP:0000435	paresthesia
DOID:7551	gonorrhea	SYMP:0000436	abnormal vaginal bleeding
DOID:77	gastrointestinal system disease	SYMP:0000526	ascites
DOID:778	delusional disorder	SYMP:0000607	hallucination
DOID:7983	breast malignant eccrine spiradenoma	SYMP:0000132	necrosis
DOID:8117	neuronitis	SYMP:0000061	inflammation
DOID:8125	osteochondrosis	SYMP:0000132	necrosis
DOID:813	septic arthritis	SYMP:0019169	arthritis
DOID:819	mediastinitis	SYMP:0000061	inflammation
DOID:8252	chronic rhinitis	SYMP:0000007	bleeding
DOID:8283	peritonitis	SYMP:0000457	abdominal pain
DOID:8283	peritonitis	SYMP:0000458	nausea
DOID:8283	peritonitis	SYMP:0000484	abdominal tenderness
DOID:8283	peritonitis	SYMP:0000569	oliguria
DOID:8283	peritonitis	SYMP:0000613	fever
DOID:8283	peritonitis	SYMP:0019145	vomiting
DOID:8337	appendicitis	SYMP:0000458	nausea
DOID:8337	appendicitis	SYMP:0000613	fever
DOID:8337	appendicitis	SYMP:0019145	vomiting
DOID:8398	osteoarthritis	SYMP:0019169	arthritis
DOID:84	osteochondritis dissecans	SYMP:0000132	necrosis
DOID:840	cork-handlers' disease	SYMP:0000225	asthenia
DOID:840	cork-handlers' disease	SYMP:0000604	wheezing
DOID:840	cork-handlers' disease	SYMP:0000613	fever
DOID:840	cork-handlers' disease	SYMP:0000614	cough
DOID:840	cork-handlers' disease	SYMP:0019153	dyspnea
DOID:8408	Meckel's diverticulitis	SYMP:0000061	inflammation
DOID:841	extrinsic allergic alveolitis	SYMP:0000178	weight loss
DOID:841	extrinsic allergic alveolitis	SYMP:0000309	loss of appetite
DOID:841	extrinsic allergic alveolitis	SYMP:0000613	fever
DOID:841	extrinsic allergic alveolitis	SYMP:0000614	cough
DOID:841	extrinsic allergic alveolitis	SYMP:0000900	allergic reaction
DOID:841	extrinsic allergic alveolitis	SYMP:0019153	dyspnea
DOID:841	extrinsic allergic alveolitis	SYMP:0019174	chills
DOID:841	extrinsic allergic alveolitis	SYMP:0019176	malaise
DOID:8454	riboflavin deficiency	SYMP:0000208	anemia
DOID:8454	riboflavin deficiency	SYMP:0019177	fatigue
DOID:8454	riboflavin deficiency	SYMP:0020055	pharynx inflammation
DOID:8457	pellagra	SYMP:0000022	depression
DOID:8457	pellagra	SYMP:0000523	anorexia
DOID:8457	pellagra	SYMP:0000570	diarrhea
DOID:8457	pellagra	SYMP:0000607	hallucination
DOID:8469	influenza	SYMP:0000130	severe headache
DOID:8469	influenza	SYMP:0000177	weakness
DOID:8469	influenza	SYMP:0000372	rhinorrhea
DOID:8469	influenza	SYMP:0000613	fever
DOID:8469	influenza	SYMP:0000614	cough
DOID:8469	influenza	SYMP:0019161	muscle pain
DOID:8469	influenza	SYMP:0019174	chills
DOID:8469	influenza	SYMP:0020055	pharynx inflammation
DOID:8478	actinomycosis	SYMP:0000225	asthenia
DOID:8478	actinomycosis	SYMP:0000672	abscess
DOID:8478	actinomycosis	SYMP:0000709	granulomatous inflammation
DOID:848	arthritis	SYMP:0000313	joint inflammation
DOID:8481	rheumatic myocarditis	SYMP:0000061	inflammation
DOID:8515	Cor pulmonale	SYMP:0000292	heart failure
DOID:8515	Cor pulmonale	SYMP:0020064	high blood pressure
DOID:8536	herpes zoster	SYMP:0000432	itching
DOID:8536	herpes zoster	SYMP:0000435	paresthesia
DOID:8536	herpes zoster	SYMP:0000504	headache
DOID:8536	herpes zoster	SYMP:0000613	fever
DOID:8536	herpes zoster	SYMP:0019176	malaise
DOID:8568	infectious mononucleosis	SYMP:0000521	enlargement of lymph nodes
DOID:8568	infectious mononucleosis	SYMP:0000531	splenomegaly
DOID:8568	infectious mononucleosis	SYMP:0000613	fever
DOID:8568	infectious mononucleosis	SYMP:0019142	lymphadenopathy
DOID:8568	infectious mononucleosis	SYMP:0019177	fatigue
DOID:8607	herpetic whitlow	SYMP:0000521	enlargement of lymph nodes
DOID:8607	herpetic whitlow	SYMP:0000613	fever
DOID:8622	measles	SYMP:0000613	fever
DOID:8622	measles	SYMP:0000614	cough
DOID:864	phlebitis	SYMP:0000061	inflammation
DOID:865	vasculitis	SYMP:0000061	inflammation
DOID:8659	chickenpox	SYMP:0000009	blister
DOID:8659	chickenpox	SYMP:0000458	nausea
DOID:8659	chickenpox	SYMP:0000504	headache
DOID:8659	chickenpox	SYMP:0000523	anorexia
DOID:8659	chickenpox	SYMP:0000613	fever
DOID:8659	chickenpox	SYMP:0020055	pharynx inflammation
DOID:8704	genital herpes	SYMP:0000613	fever
DOID:8729	milker's nodule	SYMP:0000083	lymphangitis
DOID:8729	milker's nodule	SYMP:0000521	enlargement of lymph nodes
DOID:8729	milker's nodule	SYMP:0019142	lymphadenopathy
DOID:873	anaerobic pneumonia	SYMP:0000672	abscess
DOID:874	bacterial pneumonia	SYMP:0000614	cough
DOID:8741	seborrheic dermatitis	SYMP:0000092	skin lesion
DOID:8741	seborrheic dermatitis	SYMP:0000432	itching
DOID:8741	seborrheic dermatitis	SYMP:0000440	hair loss
DOID:8741	seborrheic dermatitis	SYMP:0000715	skin desquamation
DOID:8781	rubella	SYMP:0000064	joint pain
DOID:8781	rubella	SYMP:0000504	headache
DOID:8781	rubella	SYMP:0000613	fever
DOID:882	heterophyiasis	SYMP:0000457	abdominal pain
DOID:882	heterophyiasis	SYMP:0000570	diarrhea
DOID:884	metagonimiasis	SYMP:0000457	abdominal pain
DOID:884	metagonimiasis	SYMP:0000570	diarrhea
DOID:885	fascioliasis	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:885	fascioliasis	SYMP:0000570	diarrhea
DOID:885	fascioliasis	SYMP:0019145	vomiting
DOID:8857	lupus erythematosus	SYMP:0000124	seizure
DOID:8857	lupus erythematosus	SYMP:0000440	hair loss
DOID:8857	lupus erythematosus	SYMP:0000487	rash
DOID:8857	lupus erythematosus	SYMP:0019169	arthritis
DOID:8857	lupus erythematosus	SYMP:0019177	fatigue
DOID:8857	lupus erythematosus	SYMP:0020060	low white blood cell count
DOID:8867	molluscum contagiosum	SYMP:0000092	skin lesion
DOID:8869	neuromyelitis optica	SYMP:0000061	inflammation
DOID:888	fasciolopsiasis	SYMP:0000433	anasarca
DOID:888	fasciolopsiasis	SYMP:0000457	abdominal pain
DOID:888	fasciolopsiasis	SYMP:0000526	ascites
DOID:888	fasciolopsiasis	SYMP:0000570	diarrhea
DOID:888	fasciolopsiasis	SYMP:0000613	fever
DOID:8936	plantar fascial fibromatosis	SYMP:0020039	contracture
DOID:8936	plantar fascial fibromatosis	SYMP:0020052	hand weakness
DOID:90	degenerative disc disease	SYMP:0000020	dehydration
DOID:9063	Ritter's disease	SYMP:0000132	necrosis
DOID:9063	Ritter's disease	SYMP:0000487	rash
DOID:9063	Ritter's disease	SYMP:0000613	fever
DOID:9063	Ritter's disease	SYMP:0000654	irritability
DOID:9063	Ritter's disease	SYMP:0020048	skin peeling
DOID:9123	eczema herpeticum	SYMP:0000613	fever
DOID:9123	eczema herpeticum	SYMP:0000736	lymph gland swelling
DOID:9146	visceral leishmaniasis	SYMP:0000178	weight loss
DOID:9146	visceral leishmaniasis	SYMP:0000460	hepatomegaly
DOID:9146	visceral leishmaniasis	SYMP:0000531	splenomegaly
DOID:9146	visceral leishmaniasis	SYMP:0000613	fever
DOID:9159	gas gangrene	SYMP:0000009	blister
DOID:9159	gas gangrene	SYMP:0000132	necrosis
DOID:9159	gas gangrene	SYMP:0000593	gangrene
DOID:9181	amebiasis	SYMP:0000570	diarrhea
DOID:9182	pemphigus	SYMP:0000009	blister
DOID:9210	herpes zoster oticus	SYMP:0000030	paralysis
DOID:9210	herpes zoster oticus	SYMP:0000393	tinnitus
DOID:9210	herpes zoster oticus	SYMP:0000399	vertigo
DOID:9210	herpes zoster oticus	SYMP:0000504	headache
DOID:9230	pompholyx	SYMP:0000715	skin desquamation
DOID:9246	cerebral amyloid angiopathy	SYMP:0000041	hemorrhage
DOID:9269	maple syrup urine disease	SYMP:0019145	vomiting
DOID:9305	splenic tuberculosis	SYMP:0000672	abscess
DOID:9351	diabetes mellitus	SYMP:0000565	polyuria
DOID:9360	intrinsic asthma	SYMP:0000412	anxiety
DOID:9360	intrinsic asthma	SYMP:0000601	hyperventilation
DOID:9392	tracheitis	SYMP:0000614	cough
DOID:9392	tracheitis	SYMP:0000882	high fever
DOID:9395	croup	SYMP:0000614	cough
DOID:9409	diabetes insipidus	SYMP:0000565	polyuria
DOID:9415	allergic asthma	SYMP:0000603	tachypnea
DOID:9415	allergic asthma	SYMP:0000604	wheezing
DOID:9415	allergic asthma	SYMP:0000614	cough
DOID:9415	allergic asthma	SYMP:0000900	allergic reaction
DOID:9415	allergic asthma	SYMP:0019153	dyspnea
DOID:9415	allergic asthma	SYMP:0020032	chest tightness
DOID:9423	blepharitis	SYMP:0000061	inflammation
DOID:9428	intracranial hypertension	SYMP:0000504	headache
DOID:9428	intracranial hypertension	SYMP:0000682	altered mental status
DOID:9428	intracranial hypertension	SYMP:0019145	vomiting
DOID:946	dientamoebiasis	SYMP:0000001	abdominal cramp
DOID:946	dientamoebiasis	SYMP:0000178	weight loss
DOID:946	dientamoebiasis	SYMP:0000309	loss of appetite
DOID:946	dientamoebiasis	SYMP:0000458	nausea
DOID:946	dientamoebiasis	SYMP:0000570	diarrhea
DOID:946	dientamoebiasis	SYMP:0019177	fatigue
DOID:9471	meningitis	SYMP:0000061	inflammation
DOID:9503	Loeffler syndrome	SYMP:0000900	allergic reaction
DOID:9537	Lassa fever	SYMP:0000006	backache
DOID:9537	Lassa fever	SYMP:0000007	bleeding
DOID:9537	Lassa fever	SYMP:0000367	proteinuria
DOID:9537	Lassa fever	SYMP:0000457	abdominal pain
DOID:9537	Lassa fever	SYMP:0000478	abdominal swelling
DOID:9537	Lassa fever	SYMP:0000570	diarrhea
DOID:9537	Lassa fever	SYMP:0000613	fever
DOID:9537	Lassa fever	SYMP:0000614	cough
DOID:9537	Lassa fever	SYMP:0019145	vomiting
DOID:9537	Lassa fever	SYMP:0020055	pharynx inflammation
DOID:9562	primary ciliary dyskinesia	SYMP:0000568	short stature
DOID:9584	Venezuelan equine encephalitis	SYMP:0000130	severe headache
DOID:9584	Venezuelan equine encephalitis	SYMP:0000210	photophobia
DOID:9584	Venezuelan equine encephalitis	SYMP:0000613	fever
DOID:9584	Venezuelan equine encephalitis	SYMP:0019174	chills
DOID:9584	Venezuelan equine encephalitis	SYMP:0019176	malaise
DOID:96	staphyloenterotoxemia	SYMP:0000001	abdominal cramp
DOID:96	staphyloenterotoxemia	SYMP:0000177	weakness
DOID:96	staphyloenterotoxemia	SYMP:0000458	nausea
DOID:96	staphyloenterotoxemia	SYMP:0000689	cramp
DOID:96	staphyloenterotoxemia	SYMP:0019145	vomiting
DOID:9640	sarcocystosis	SYMP:0000064	joint pain
DOID:9640	sarcocystosis	SYMP:0000333	muscle tenderness
DOID:9640	sarcocystosis	SYMP:0000504	headache
DOID:9640	sarcocystosis	SYMP:0000570	diarrhea
DOID:9640	sarcocystosis	SYMP:0000614	cough
DOID:9640	sarcocystosis	SYMP:0000879	low-grade fever
DOID:9640	sarcocystosis	SYMP:0019145	vomiting
DOID:9640	sarcocystosis	SYMP:0019174	chills
DOID:9640	sarcocystosis	SYMP:0019176	malaise
DOID:9651	systolic heart failure	SYMP:0000292	heart failure
DOID:9682	yellow fever	SYMP:0000006	backache
DOID:9682	yellow fever	SYMP:0000007	bleeding
DOID:9682	yellow fever	SYMP:0000309	loss of appetite
DOID:9682	yellow fever	SYMP:0000504	headache
